record_date,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate,revenue_per_visitor,avg_bill_value,footfall_log,weekend_revenue_boost,category_mean_revenue,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2025-05-30,False,4022,Pizza Hut,F&B,255760,497,1019,127.88,0.487733072,250.7450980392157,513.574297188755,6.927557906278317,0,533473.3297619048,False,False,False,False,False,False
2025-05-31,True,4022,Pizza Hut,F&B,914169,524,1035,457.08,0.506280193,882.4025096525097,1741.2742857142857,6.943122422819428,1035,533473.3297619048,False,True,False,False,False,False
2025-06-01,True,4022,Pizza Hut,F&B,591682,477,949,295.84,0.502634352,622.8231578947368,1237.8284518828452,6.856461984594587,949,533473.3297619048,False,False,True,False,False,False
2025-06-02,False,4022,Pizza Hut,F&B,393340,254,392,196.67,0.647959184,1000.8651399491094,1542.5098039215686,5.973809611869261,0,533473.3297619048,True,False,False,False,False,False
2025-06-03,False,4022,Pizza Hut,F&B,472818,386,670,236.41,0.576119403,704.6467958271237,1221.7519379844962,6.508769136971682,0,533473.3297619048,False,False,False,False,True,False
2025-06-04,False,4022,Pizza Hut,F&B,241159,422,888,120.58,0.475225225,271.2699662542182,570.1158392434988,6.790097235513905,0,533473.3297619048,False,False,False,False,False,True
2025-06-05,False,4022,Pizza Hut,F&B,507010,308,607,253.5,0.507413509,833.8980263157895,1640.8090614886733,6.410174881966167,0,533473.3297619048,False,False,False,True,False,False
2025-06-06,False,4022,Pizza Hut,F&B,249118,437,751,124.56,0.581890812,331.2739361702128,568.7625570776256,6.62273632394984,0,533473.3297619048,False,False,False,False,False,False
2025-06-07,True,4022,Pizza Hut,F&B,735660,790,1651,367.83,0.47849788,445.31476997578693,930.0379266750948,7.409741954080923,1651,533473.3297619048,False,True,False,False,False,False
2025-06-08,True,4022,Pizza Hut,F&B,372546,582,1160,186.27,0.501724138,320.8837209302326,639.0154373927959,7.057036981697891,1160,533473.3297619048,False,False,True,False,False,False
2025-06-09,False,4022,Pizza Hut,F&B,580922,464,875,290.46,0.530285714,663.1529680365297,1249.294623655914,6.775366090936392,0,533473.3297619048,True,False,False,False,False,False
2025-06-10,False,4022,Pizza Hut,F&B,439191,356,532,219.6,0.669172932,823.9981238273921,1230.2268907563025,6.278521424165844,0,533473.3297619048,False,False,False,False,True,False
2025-06-11,False,4022,Pizza Hut,F&B,503286,311,556,251.64,0.559352518,903.5655296229803,1613.0961538461538,6.322565239927284,0,533473.3297619048,False,False,False,False,False,True
2025-06-12,False,4022,Pizza Hut,F&B,286391,263,551,143.2,0.477313975,518.8242753623189,1084.814393939394,6.313548046277095,0,533473.3297619048,False,False,False,True,False,False
2025-06-13,False,4022,Pizza Hut,F&B,271751,472,980,135.88,0.481632653,277.01427115188585,574.5264270613108,6.8885724595653635,0,533473.3297619048,False,False,False,False,False,False
2025-06-14,True,4022,Pizza Hut,F&B,592823,507,862,296.41,0.588167053,686.9327925840092,1166.974409448819,6.760414691083428,862,533473.3297619048,False,True,False,False,False,False
2025-06-15,True,4022,Pizza Hut,F&B,348713,690,1323,174.36,0.52154195,263.3783987915408,504.64978292329954,7.188412736496954,1323,533473.3297619048,False,False,True,False,False,False
2025-06-16,False,4022,Pizza Hut,F&B,268863,282,480,134.43,0.5875,558.966735966736,950.0459363957597,6.175867270105761,0,533473.3297619048,True,False,False,False,False,False
2025-06-17,False,4022,Pizza Hut,F&B,314488,433,670,157.24,0.646268657,468.68554396423247,724.6267281105991,6.508769136971682,0,533473.3297619048,False,False,False,False,True,False
2025-06-18,False,4022,Pizza Hut,F&B,574541,334,694,287.27,0.481268012,826.6776978417266,1715.0477611940298,6.543911845564792,0,533473.3297619048,False,False,False,False,False,True
2025-06-19,False,4022,Pizza Hut,F&B,277797,480,693,138.9,0.692640693,400.28386167146977,577.5405405405405,6.542471960506805,0,533473.3297619048,False,False,False,True,False,False
2025-06-20,False,4022,Pizza Hut,F&B,298428,406,836,149.21,0.485645933,356.5448028673835,733.2383292383292,6.729824070489475,0,533473.3297619048,False,False,False,False,False,False
2025-06-21,True,4022,Pizza Hut,F&B,809581,475,868,404.79,0.547235023,931.6237054085155,1700.8004201680671,6.767343125265392,868,533473.3297619048,False,True,False,False,False,False
2025-06-22,True,4022,Pizza Hut,F&B,849006,848,1824,424.5,0.464912281,465.20876712328766,1000.0070671378091,7.509335266016592,1824,533473.3297619048,False,False,True,False,False,False
2025-06-23,False,4022,Pizza Hut,F&B,211078,328,586,105.54,0.559726962,359.587734241908,641.5744680851063,6.375024819828097,0,533473.3297619048,True,False,False,False,False,False
2025-06-24,False,4022,Pizza Hut,F&B,315116,394,779,157.56,0.505776637,403.9948717948718,797.7620253164557,6.659293919683638,0,533473.3297619048,False,False,False,False,True,False
2025-06-25,False,4022,Pizza Hut,F&B,202765,288,510,101.38,0.564705882,396.8003913894325,701.6089965397924,6.236369590203704,0,533473.3297619048,False,False,False,False,False,True
2025-06-26,False,4022,Pizza Hut,F&B,383319,298,601,191.66,0.495840266,636.7425249169435,1282.0033444816054,6.400257445308821,0,533473.3297619048,False,False,False,True,False,False
2025-06-27,False,4022,Pizza Hut,F&B,555097,425,641,277.55,0.663026521,864.6370716510903,1303.044600938967,6.464588303689961,0,533473.3297619048,False,False,False,False,False,False
2025-06-28,True,4022,Pizza Hut,F&B,841633,649,1185,420.82,0.547679325,709.6399662731872,1294.82,7.078341579557671,1185,533473.3297619048,False,True,False,False,False,False
2025-06-29,True,4022,Pizza Hut,F&B,713840,457,973,356.92,0.469681398,732.8952772073922,1558.6026200873362,6.881411303642535,973,533473.3297619048,False,False,True,False,False,False
2025-06-30,False,4022,Pizza Hut,F&B,425151,351,675,212.58,0.52,628.9215976331361,1207.815340909091,6.516193076042964,0,533473.3297619048,True,False,False,False,False,False
2025-07-01,False,4022,Pizza Hut,F&B,428365,448,695,214.18,0.644604317,615.4669540229885,954.0423162583519,6.54534966033442,0,533473.3297619048,False,False,False,False,True,False
2025-07-02,False,4022,Pizza Hut,F&B,523813,263,472,261.91,0.55720339,1107.4270613107822,1984.1401515151515,6.159095388491933,0,533473.3297619048,False,False,False,False,False,True
2025-07-03,False,4022,Pizza Hut,F&B,525469,499,981,262.73,0.508664628,535.1008146639512,1050.938,6.889591308354466,0,533473.3297619048,False,False,False,True,False,False
2025-07-04,False,4022,Pizza Hut,F&B,488421,466,874,244.21,0.533180778,558.1954285714286,1045.8693790149894,6.774223886357614,0,533473.3297619048,False,False,False,False,False,False
2025-07-05,True,4022,Pizza Hut,F&B,594504,800,1614,297.25,0.495662949,368.11393188854487,742.2022471910112,7.387090235656757,1614,533473.3297619048,False,True,False,False,False,False
2025-07-06,True,4022,Pizza Hut,F&B,862144,477,780,431.07,0.611538462,1103.8975672215108,1803.6485355648535,6.660575149839686,780,533473.3297619048,False,False,True,False,False,False
2025-07-07,False,4022,Pizza Hut,F&B,359741,293,595,179.87,0.492436975,603.5922818791946,1223.608843537415,6.39024066706535,0,533473.3297619048,True,False,False,False,False,False
2025-07-08,False,4022,Pizza Hut,F&B,487340,273,577,243.67,0.473136915,843.1487889273357,1778.6131386861314,6.359573868672378,0,533473.3297619048,False,False,False,False,True,False
2025-07-09,False,4022,Pizza Hut,F&B,434200,429,624,217.1,0.6875,694.72,1009.7674418604652,6.437751649736401,0,533473.3297619048,False,False,False,False,False,True
2025-07-10,False,4022,Pizza Hut,F&B,416692,393,630,208.35,0.623809524,660.3676703645008,1057.5939086294416,6.447305862541213,0,533473.3297619048,False,False,False,True,False,False
2025-07-11,False,4022,Pizza Hut,F&B,283748,321,484,141.87,0.66322314,585.0474226804124,881.2049689440994,6.184148890937483,0,533473.3297619048,False,False,False,False,False,False
2025-07-12,True,4022,Pizza Hut,F&B,645887,880,1703,322.94,0.516735173,379.0416666666667,733.1293984108967,7.440733707389261,1703,533473.3297619048,False,True,False,False,False,False
2025-07-13,True,4022,Pizza Hut,F&B,762506,730,1213,381.25,0.601813685,628.0939044481055,1043.0998632010944,7.101675971619444,1213,533473.3297619048,False,False,True,False,False,False
2025-07-14,False,4022,Pizza Hut,F&B,225148,492,767,112.57,0.641460235,293.1614583333333,456.6896551724138,6.643789733147672,0,533473.3297619048,True,False,False,False,False,False
2025-07-15,False,4022,Pizza Hut,F&B,547357,499,763,273.68,0.653997379,716.4358638743455,1094.714,6.638567789166521,0,533473.3297619048,False,False,False,False,True,False
2025-07-16,False,4022,Pizza Hut,F&B,208590,408,667,104.3,0.611694153,312.26047904191614,510.0,6.504288173536645,0,533473.3297619048,False,False,False,False,False,True
2025-07-17,False,4022,Pizza Hut,F&B,252822,400,654,126.41,0.611620795,385.98778625954196,630.4788029925187,6.484635235635252,0,533473.3297619048,False,False,False,True,False,False
2025-07-18,False,4022,Pizza Hut,F&B,281242,441,810,140.62,0.544444444,346.7842170160296,636.2941176470588,6.698268054115413,0,533473.3297619048,False,False,False,False,False,False
2025-07-19,True,4022,Pizza Hut,F&B,800657,711,1160,400.33,0.612931034,689.6270456503015,1124.5182584269662,7.057036981697891,1160,533473.3297619048,False,True,False,False,False,False
2025-07-20,True,4022,Pizza Hut,F&B,472912,622,1285,236.46,0.484046693,367.73872472783825,759.0882825040128,7.1592919047975645,1285,533473.3297619048,False,False,True,False,False,False
2025-07-21,False,4022,Pizza Hut,F&B,251822,329,521,125.91,0.631477927,482.4176245210728,763.0969696969697,6.257667587882639,0,533473.3297619048,True,False,False,False,False,False
2025-07-22,False,4022,Pizza Hut,F&B,271953,307,557,135.98,0.551166966,487.3709677419355,882.9642857142857,6.324358962381311,0,533473.3297619048,False,False,False,False,True,False
2025-07-23,False,4022,Pizza Hut,F&B,251499,281,407,125.75,0.69041769,616.4191176470588,891.8404255319149,6.0112671744041615,0,533473.3297619048,False,False,False,False,False,True
2025-07-24,False,4022,Pizza Hut,F&B,407835,402,741,203.92,0.542510121,549.6428571428571,1011.9975186104218,6.60934924316738,0,533473.3297619048,False,False,False,True,False,False
2025-07-25,False,4022,Pizza Hut,F&B,497165,412,784,248.58,0.525510204,633.3312101910828,1203.7893462469733,6.665683717782408,0,533473.3297619048,False,False,False,False,False,False
2025-07-26,True,4022,Pizza Hut,F&B,849334,848,1568,424.67,0.540816327,541.3218610579987,1000.3934040047114,7.358193752733032,1568,533473.3297619048,False,True,False,False,False,False
2025-07-27,True,4022,Pizza Hut,F&B,462117,773,1644,231.06,0.470194647,280.922188449848,597.0503875968992,7.405495663199472,1644,533473.3297619048,False,False,True,False,False,False
2025-07-28,False,4022,Pizza Hut,F&B,523471,491,847,261.74,0.579693034,617.3007075471698,1063.9654471544716,6.742880635791903,0,533473.3297619048,True,False,False,False,False,False
2025-07-29,False,4022,Pizza Hut,F&B,345296,355,571,172.65,0.621716287,603.6643356643357,969.9325842696629,6.349138991379798,0,533473.3297619048,False,False,False,False,True,False
2025-07-30,False,4022,Pizza Hut,F&B,495525,446,909,247.76,0.490649065,544.532967032967,1108.5570469798658,6.813444599510896,0,533473.3297619048,False,False,False,False,False,True
2025-07-31,False,4022,Pizza Hut,F&B,330896,347,530,165.45,0.654716981,623.1563088512241,950.8505747126437,6.274762021241939,0,533473.3297619048,False,False,False,True,False,False
2025-08-01,False,4022,Pizza Hut,F&B,585738,419,728,292.87,0.575549451,803.4814814814815,1394.6142857142856,6.591673732008658,0,533473.3297619048,False,False,False,False,False,False
2025-08-02,True,4022,Pizza Hut,F&B,814751,455,850,407.38,0.535294118,957.4042303172738,1786.734649122807,6.7464121285733745,850,533473.3297619048,False,True,False,False,False,False
2025-08-03,True,4022,Pizza Hut,F&B,732163,951,1447,366.08,0.657221838,505.63743093922653,769.078781512605,7.277938572945661,1447,533473.3297619048,False,False,True,False,False,False
2025-08-04,False,4022,Pizza Hut,F&B,302865,286,574,151.43,0.49825784,526.7217391304348,1055.2787456445992,6.354370040797351,0,533473.3297619048,True,False,False,False,False,False
2025-08-05,False,4022,Pizza Hut,F&B,373424,354,699,186.71,0.506437768,533.4628571428572,1051.8985915492958,6.551080335043404,0,533473.3297619048,False,False,False,False,True,False
2025-08-06,False,4022,Pizza Hut,F&B,449475,300,523,224.74,0.573613767,857.7767175572519,1493.2724252491694,6.261491684321042,0,533473.3297619048,False,False,False,False,False,True
2025-08-07,False,4022,Pizza Hut,F&B,577800,350,580,288.9,0.603448276,994.4922547332186,1646.1538461538462,6.364750756851911,0,533473.3297619048,False,False,False,True,False,False
2025-08-08,False,4022,Pizza Hut,F&B,457623,430,846,228.81,0.508274232,540.2868949232586,1061.7703016241298,6.741700694652055,0,533473.3297619048,False,False,False,False,False,False
2025-08-09,True,4022,Pizza Hut,F&B,432253,916,1943,216.13,0.471435924,222.35236625514403,471.3773173391494,7.572502985020384,1943,533473.3297619048,False,True,False,False,False,False
2025-08-10,True,4022,Pizza Hut,F&B,1027289,715,1313,513.64,0.544554455,781.802891933029,1434.7611731843576,7.1808311990445555,1313,533473.3297619048,False,False,True,False,False,False
2025-08-11,False,4022,Pizza Hut,F&B,434596,294,630,217.3,0.466666667,688.7416798732171,1473.206779661017,6.447305862541213,0,533473.3297619048,True,False,False,False,False,False
2025-08-12,False,4022,Pizza Hut,F&B,450347,293,451,225.17,0.649667406,996.3429203539823,1531.7925170068027,6.113682179832232,0,533473.3297619048,False,False,False,False,True,False
2025-08-13,False,4022,Pizza Hut,F&B,466596,389,604,233.3,0.644039735,771.2330578512397,1196.4,6.405228458030842,0,533473.3297619048,False,False,False,False,False,True
2025-08-14,False,4022,Pizza Hut,F&B,378667,415,766,189.33,0.541775457,493.6988265971317,910.2572115384615,6.642486801367256,0,533473.3297619048,False,False,False,True,False,False
2025-08-15,False,4022,Pizza Hut,F&B,979823,1014,2067,489.91,0.490566038,473.8022243713733,965.3428571428572,7.63433723562832,0,533473.3297619048,False,False,False,False,False,False
2025-08-16,True,4022,Pizza Hut,F&B,1153712,600,1086,576.86,0.552486188,1061.3725850965961,1919.6539101497503,6.99117688712121,1086,533473.3297619048,False,True,False,False,False,False
2025-08-17,True,4022,Pizza Hut,F&B,350995,566,950,175.5,0.595789474,369.07991587802314,619.0388007054673,6.85751406254539,950,533473.3297619048,False,False,True,False,False,False
2025-08-18,False,4022,Pizza Hut,F&B,446165,406,746,223.08,0.544235925,597.2757697456493,1096.2285012285013,6.616065185132817,0,533473.3297619048,True,False,False,False,False,False
2025-08-19,False,4022,Pizza Hut,F&B,546683,441,725,273.34,0.608275862,753.0068870523417,1236.8393665158371,6.587550014824796,0,533473.3297619048,False,False,False,False,True,False
2025-08-20,False,4022,Pizza Hut,F&B,558948,422,909,279.47,0.464246425,614.2285714285714,1321.3900709219859,6.813444599510896,0,533473.3297619048,False,False,False,False,False,True
2025-08-21,False,4022,Pizza Hut,F&B,267427,478,1017,133.71,0.470009833,262.69842829076623,558.3027139874739,6.925595197110468,0,533473.3297619048,False,False,False,True,False,False
2025-08-22,False,4022,Pizza Hut,F&B,413229,261,399,206.61,0.654135338,1033.0725,1577.2099236641222,5.991464547107982,0,533473.3297619048,False,False,False,False,False,False
2025-08-23,True,4022,Pizza Hut,F&B,1006526,544,861,503.26,0.631823461,1167.6635730858468,1846.8366972477065,6.759255270663693,861,533473.3297619048,False,True,False,False,False,False
2025-08-24,True,4022,Pizza Hut,F&B,618074,790,1157,309.04,0.682800346,533.7426597582038,781.3830594184576,7.05444965813294,1157,533473.3297619048,False,False,True,False,False,False
2025-08-25,False,4022,Pizza Hut,F&B,435007,315,522,217.5,0.603448276,831.753346080306,1376.6044303797469,6.259581464064923,0,533473.3297619048,True,False,False,False,False,False
2025-08-26,False,4022,Pizza Hut,F&B,263361,402,744,131.68,0.540322581,353.5046979865772,653.5012406947891,6.61338421837956,0,533473.3297619048,False,False,False,False,True,False
2025-08-27,False,4022,Pizza Hut,F&B,275129,334,692,137.56,0.48265896,397.011544011544,821.2805970149253,6.541029999189903,0,533473.3297619048,False,False,False,False,False,True
2025-08-28,False,4022,Pizza Hut,F&B,343277,383,770,171.64,0.497402597,445.2360570687419,893.9505208333334,6.647688373563329,0,533473.3297619048,False,False,False,True,False,False
2025-08-29,False,4022,Pizza Hut,F&B,387976,316,476,193.99,0.663865546,813.3668763102726,1223.8990536277602,6.1675164908883415,0,533473.3297619048,False,False,False,False,False,False
2025-08-30,True,4022,Pizza Hut,F&B,1060166,731,1457,530.08,0.501715854,727.1371742112483,1448.3142076502731,7.284820912568604,1457,533473.3297619048,False,True,False,False,False,False
2025-08-31,True,4022,Pizza Hut,F&B,536220,693,1045,268.11,0.663157895,512.6386233269599,772.6512968299712,6.952728644624869,1045,533473.3297619048,False,False,True,False,False,False
2025-09-01,False,4022,Pizza Hut,F&B,250027,476,966,125.01,0.492753623,258.55946225439504,524.1656184486374,6.874198495453294,0,533473.3297619048,True,False,False,False,False,False
2025-09-02,False,4022,Pizza Hut,F&B,477866,407,733,238.93,0.555252387,651.0435967302452,1171.2401960784314,6.598509028614515,0,533473.3297619048,False,False,False,False,True,False
2025-09-03,False,4022,Pizza Hut,F&B,219444,338,728,109.72,0.464285714,301.0205761316872,647.3274336283185,6.591673732008658,0,533473.3297619048,False,False,False,False,False,True
2025-09-04,False,4022,Pizza Hut,F&B,207963,316,625,103.98,0.5056,332.2092651757188,656.0347003154574,6.439350371100098,0,533473.3297619048,False,False,False,True,False,False
2025-09-05,False,4022,Pizza Hut,F&B,467573,261,443,233.79,0.589164786,1053.0923423423424,1784.6297709923665,6.095824562432225,0,533473.3297619048,False,False,False,False,False,False
2025-09-06,True,4022,Pizza Hut,F&B,670648,800,1567,335.32,0.510529675,427.7091836734694,837.2634207240949,7.357556200910353,1567,533473.3297619048,False,True,False,False,False,False
2025-09-07,True,4022,Pizza Hut,F&B,568541,624,938,284.27,0.665245203,605.4749733759319,909.6656,6.844815479208263,938,533473.3297619048,False,False,True,False,False,False
2025-09-08,False,4022,Pizza Hut,F&B,410327,342,607,205.16,0.563426689,674.8799342105264,1196.2886297376094,6.410174881966167,0,533473.3297619048,True,False,False,False,False,False
2025-09-09,False,4022,Pizza Hut,F&B,357896,401,799,178.95,0.501877347,447.37,890.2885572139304,6.684611727667927,0,533473.3297619048,False,False,False,False,True,False
2025-09-10,False,4022,Pizza Hut,F&B,452311,370,591,226.16,0.62605753,764.0388513513514,1219.167115902965,6.3835066348840055,0,533473.3297619048,False,False,False,False,False,True
2025-09-11,False,4022,Pizza Hut,F&B,537628,390,808,268.81,0.482673267,664.5587144622991,1375.007672634271,6.695798917058491,0,533473.3297619048,False,False,False,True,False,False
2025-09-12,False,4022,Pizza Hut,F&B,468005,326,502,234.0,0.64940239,930.427435387674,1431.2079510703363,6.220590170099739,0,533473.3297619048,False,False,False,False,False,False
2025-09-13,True,4022,Pizza Hut,F&B,957566,841,1434,478.78,0.586471409,667.2933797909408,1137.2517814726841,7.268920128193722,1434,533473.3297619048,False,True,False,False,False,False
2025-09-14,True,4022,Pizza Hut,F&B,823099,753,1113,411.55,0.676549865,738.8680430879713,1091.6432360742706,7.01571242048723,1113,533473.3297619048,False,False,True,False,False,False
2025-09-15,False,4022,Pizza Hut,F&B,496272,252,447,248.14,0.563758389,1107.75,1961.5494071146245,6.104793232414985,0,533473.3297619048,True,False,False,False,False,False
2025-09-16,False,4022,Pizza Hut,F&B,443465,439,655,221.73,0.670229008,676.0137195121952,1007.875,6.486160788944089,0,533473.3297619048,False,False,False,False,True,False
2025-09-17,False,4022,Pizza Hut,F&B,240909,255,426,120.45,0.598591549,564.1896955503513,941.05078125,6.056784013228625,0,533473.3297619048,False,False,False,False,False,True
2025-09-18,False,4022,Pizza Hut,F&B,271887,423,736,135.94,0.574728261,368.910447761194,641.2429245283018,6.602587892189336,0,533473.3297619048,False,False,False,True,False,False
2025-09-19,False,4022,Pizza Hut,F&B,218237,259,398,109.12,0.650753769,546.9598997493734,839.373076923077,5.988961416889864,0,533473.3297619048,False,False,False,False,False,False
2025-09-20,True,4022,Pizza Hut,F&B,672333,485,811,336.17,0.598027127,827.9963054187192,1383.4012345679012,6.699500340161678,811,533473.3297619048,False,True,False,False,False,False
2025-09-21,True,4022,Pizza Hut,F&B,814426,863,1757,407.21,0.491178145,463.2684869169511,942.6226851851852,7.471932078245122,1757,533473.3297619048,False,False,True,False,False,False
2025-09-22,False,4022,Pizza Hut,F&B,444913,492,1062,222.46,0.463276836,418.54468485418624,902.4604462474645,6.968850378341948,0,533473.3297619048,True,False,False,False,False,False
2025-09-23,False,4022,Pizza Hut,F&B,509282,485,928,254.64,0.52262931,548.2045209903122,1047.9053497942386,6.834108738813838,0,533473.3297619048,False,False,False,False,True,False
2025-09-24,False,4022,Pizza Hut,F&B,226315,491,840,113.16,0.58452381,269.10225921522,459.989837398374,6.734591659972948,0,533473.3297619048,False,False,False,False,False,True
2025-09-25,False,4022,Pizza Hut,F&B,523646,421,857,261.82,0.491248541,610.3100233100233,1240.867298578199,6.754604099487962,0,533473.3297619048,False,False,False,True,False,False
2025-09-26,False,4022,Pizza Hut,F&B,594150,311,543,297.07,0.572744015,1092.1875,1904.326923076923,6.298949246855942,0,533473.3297619048,False,False,False,False,False,False
2025-09-27,True,4022,Pizza Hut,F&B,1020838,771,1596,510.42,0.483082707,639.2222917971196,1322.3290155440413,7.3758821482150125,1596,533473.3297619048,False,True,False,False,False,False
2025-09-28,True,4022,Pizza Hut,F&B,861847,636,1353,430.92,0.470066519,636.5192023633678,1352.978021978022,7.21081845347222,1353,533473.3297619048,False,False,True,False,False,False
2025-09-29,False,4022,Pizza Hut,F&B,493917,369,657,246.96,0.561643836,750.6337386018237,1334.9108108108107,6.489204931325317,0,533473.3297619048,True,False,False,False,False,False
2025-09-30,False,4022,Pizza Hut,F&B,588890,352,522,294.44,0.674329502,1125.9847036328872,1668.2436260623228,6.259581464064923,0,533473.3297619048,False,False,False,False,True,False
2025-10-01,False,4022,Pizza Hut,F&B,287400,441,790,143.7,0.558227848,363.3375474083439,650.2262443438914,6.673297967767654,0,533473.3297619048,False,False,False,False,False,True
2025-10-02,False,4022,Pizza Hut,F&B,1096681,559,877,548.34,0.637400228,1249.0671981776766,1958.3589285714286,6.777646593635117,0,533473.3297619048,False,False,False,True,False,False
2025-10-03,False,4022,Pizza Hut,F&B,316301,380,707,158.15,0.53748232,446.75282485875704,830.1863517060367,6.56244409369372,0,533473.3297619048,False,False,False,False,False,False
2025-10-04,True,4022,Pizza Hut,F&B,617313,467,719,308.66,0.649513213,857.3791666666667,1319.0448717948718,6.579251212010101,719,533473.3297619048,False,True,False,False,False,False
2025-10-05,True,4022,Pizza Hut,F&B,707028,694,1240,353.51,0.559677419,569.7244157937148,1017.3064748201439,7.123672785204607,1240,533473.3297619048,False,False,True,False,False,False
2025-10-06,False,4022,Pizza Hut,F&B,355669,439,704,177.83,0.623579545,504.4950354609929,808.3386363636364,6.558197802812269,0,533473.3297619048,True,False,False,False,False,False
2025-10-07,False,4022,Pizza Hut,F&B,475719,333,539,237.86,0.617810761,880.9611111111111,1424.3083832335328,6.29156913955832,0,533473.3297619048,False,False,False,False,True,False
2025-10-08,False,4022,Pizza Hut,F&B,462222,403,626,231.11,0.643769968,737.1961722488038,1144.1138613861385,6.440946540632921,0,533473.3297619048,False,False,False,False,False,True
2025-10-09,False,4022,Pizza Hut,F&B,588691,359,768,294.35,0.467447917,765.5279583875163,1635.2527777777777,6.645090969505644,0,533473.3297619048,False,False,False,True,False,False
2025-10-10,False,4022,Pizza Hut,F&B,264171,358,573,132.09,0.62478185,460.2282229965157,735.8523676880222,6.352629396319567,0,533473.3297619048,False,False,False,False,False,False
2025-10-11,True,4022,Pizza Hut,F&B,984466,389,676,492.23,0.575443787,1454.1595273264402,2524.271794871795,6.517671272912275,676,533473.3297619048,False,True,False,False,False,False
2025-10-12,True,4022,Pizza Hut,F&B,680185,456,982,340.09,0.464358452,691.9481180061038,1488.3698030634573,6.890609120147166,982,533473.3297619048,False,False,True,False,False,False
2025-01-06,False,1047,Croma,Electronics,3676150,165,765,306.35,0.215686275,4799.151436031331,22145.481927710844,6.641182169740591,0,4639829.083928571,True,False,False,False,False,False
2025-01-07,False,1047,Croma,Electronics,2089015,194,905,174.08,0.214364641,2305.7560706401764,10712.897435897436,6.80903930604298,0,4639829.083928571,False,False,False,False,True,False
2025-01-08,False,1047,Croma,Electronics,4244066,95,475,353.67,0.2,8916.105042016807,44209.020833333336,6.16541785423142,0,4639829.083928571,False,False,False,False,False,True
2025-01-09,False,1047,Croma,Electronics,3667493,182,839,305.62,0.216924911,4366.063095238095,20040.945355191256,6.733401891837359,0,4639829.083928571,False,False,False,True,False,False
2025-01-10,False,1047,Croma,Electronics,4198263,97,466,349.86,0.208154506,8989.85653104925,42839.41836734694,6.1463292576688975,0,4639829.083928571,False,False,False,False,False,False
2025-01-11,True,1047,Croma,Electronics,3475217,259,1165,289.6,0.222317597,2980.460548885077,13366.219230769231,7.061334366910438,1165,4639829.083928571,False,True,False,False,False,False
2025-01-12,True,1047,Croma,Electronics,2797631,329,1896,233.14,0.173523207,1474.765946230891,8477.669696969697,7.5480289699350145,1896,4639829.083928571,False,False,True,False,False,False
2025-01-13,False,1047,Croma,Electronics,2074050,124,509,172.84,0.243614931,4066.764705882353,16592.4,6.234410725718371,0,4639829.083928571,True,False,False,False,False,False
2025-01-14,False,1047,Croma,Electronics,1502293,122,655,125.19,0.186259542,2290.080792682927,12213.764227642276,6.486160788944089,0,4639829.083928571,False,False,False,False,True,False
2025-01-15,False,1047,Croma,Electronics,1616700,119,543,134.72,0.219152855,2971.875,13472.5,6.298949246855942,0,4639829.083928571,False,False,False,False,False,True
2025-01-16,False,1047,Croma,Electronics,1739134,176,1023,144.93,0.172043011,1698.373046875,9825.615819209039,6.931471805599453,0,4639829.083928571,False,False,False,True,False,False
2025-01-17,False,1047,Croma,Electronics,2601923,152,846,216.83,0.179669031,3071.9279811097995,17006.03267973856,6.741700694652055,0,4639829.083928571,False,False,False,False,False,False
2025-01-18,True,1047,Croma,Electronics,7454197,228,944,621.18,0.241525424,7888.039153439154,32551.078602620088,6.851184927493743,944,4639829.083928571,False,True,False,False,False,False
2025-01-19,True,1047,Croma,Electronics,6780160,98,496,565.01,0.197580645,13642.173038229375,68486.46464646465,6.208590026096629,496,4639829.083928571,False,False,True,False,False,False
2025-01-20,False,1047,Croma,Electronics,3324310,165,952,277.03,0.173319328,3488.258132214061,20025.963855421687,6.859614903654202,0,4639829.083928571,True,False,False,False,False,False
2025-01-21,False,1047,Croma,Electronics,2386812,70,378,198.9,0.185185185,6297.656992084433,33617.07042253521,5.937536205082426,0,4639829.083928571,False,False,False,False,True,False
2025-01-22,False,1047,Croma,Electronics,2442888,67,387,203.57,0.173126615,6296.103092783505,35924.82352941176,5.961005339623274,0,4639829.083928571,False,False,False,False,False,True
2025-01-23,False,1047,Croma,Electronics,2865895,187,849,238.82,0.220259128,3371.641176470588,15244.122340425532,6.745236349484363,0,4639829.083928571,False,False,False,True,False,False
2025-01-24,False,1047,Croma,Electronics,2536512,93,549,211.38,0.169398907,4611.84,26984.17021276596,6.309918278226516,0,4639829.083928571,False,False,False,False,False,False
2025-01-25,True,1047,Croma,Electronics,5675867,153,729,472.99,0.209876543,7775.160273972603,36856.27922077922,6.593044534142437,729,4639829.083928571,False,True,False,False,False,False
2025-01-26,True,1047,Croma,Electronics,9818435,275,1193,818.2,0.230511316,8223.144891122278,35574.039855072464,7.085064293952548,1193,4639829.083928571,False,False,True,False,False,False
2025-01-27,False,1047,Croma,Electronics,2864113,90,420,238.68,0.214285714,6803.118764845605,31473.76923076923,6.042632833682381,0,4639829.083928571,True,False,False,False,False,False
